학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,물리학과,PHY1101,18,일반물리실험I,1.0,수 15:30~17:20 [R107],2.0,양상모,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,19,일반물리실험I,1.0,수 17:30~19:20 [R103],2.0,Scopel Stefano,0000000014,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,20,일반물리실험I,1.0,수 17:30~19:20 [R107],2.0,이현철,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,21,일반물리실험I,1.0,목 13:30~15:20 [R103],2.0,장준익,0000000012,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,22,일반물리실험I,1.0,목 13:30~15:20 [R107],2.0,이현철,0000000013,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,23,일반물리실험I,1.0,목 15:30~17:20 [R103],2.0,장준익,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,24,일반물리실험I,1.0,목 15:30~17:20 [R107],2.0,이현철,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,25,일반물리실험I,1.0,목 17:30~19:20 [R103],2.0,장준익,0000000017,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,26,일반물리실험I,1.0,목 17:30~19:20 [R107],2.0,홍준호,0000000017,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,27,일반물리실험I,1.0,금 10:30~12:20 [R103],2.0,이현철,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,28,일반물리실험I,1.0,금 13:30~15:20 [R103],2.0,장준익,0000000017,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,29,일반물리실험I,1.0,금 13:30~15:20 [R107],2.0,이기진,0000000014,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,30,일반물리실험I,1.0,금 15:30~17:20 [R103],2.0,Scopel Stefano,0000000018,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,31,일반물리실험I,1.0,금 15:30~17:20 [R107],2.0,이기진,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,32,일반물리실험I,1.0,금 17:30~19:20 [R103],2.0,Scopel Stefano,0000000018,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY1101,33,일반물리실험I,1.0,금 17:30~19:20 [R107],2.0,이기진,0000000018,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,물리학과,PHY2001,01,역학I,3.0,"화,목 13:30~14:45 [RA408]",3.0,양상모,0000000066,O,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2003,01,전자기학I,3.0,"수,금 13:30~14:45 [RA310]",3.0,홍준호,0000000066,O,,,,,,,,,전학년,2학년,,"(=전자공학과 전자장론I, 둘 중 한과목만 학점인정)",
2024 학년도,1학기,대학,물리학과,PHY2005,01,수리물리학I,3.0,"수,금 09:00~10:15 [RA406B]",3.0,Scopel Stefano,0000000070,O,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2009,01,현대물리학,3.0,"화,목 09:00~10:15 [RA308]",3.0,정현식,0000000063,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,01,실험물리학I,2.0,월 15:00~18:50 [R110],4.0,백현준,0000000015,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,02,실험물리학I,2.0,수 15:00~18:50 [R110],4.0,유효빈,0000000015,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,03,실험물리학I,2.0,목 15:00~18:50 [R110],4.0,유효빈,0000000015,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY2101,04,실험물리학I,2.0,금 15:00~18:50 [R110],4.0,백현준,0000000015,,,,,,,,,,전학년,2학년,,,
2024 학년도,1학기,대학,물리학과,PHY3001,01,양자물리학I,3.0,"월,수 12:00~13:15 [RA408]",3.0,이현철,0000000046,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3003,01,열역학,3.0,"월,수 10:30~11:45 [RA410]",3.0,백현준,0000000052,O,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,01,실험물리학III,2.0,월 15:00~18:50 [R108],4.0,정현식,0000000013,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,02,실험물리학III,2.0,수 15:00~18:50 [R108],4.0,정명화,0000000013,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,03,실험물리학III,2.0,목 15:00~18:50 [R108],4.0,정명화,0000000012,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3101,04,실험물리학III,2.0,금 15:00~18:50 [R108],4.0,정명화,0000000007,,,,,,,,,,전학년,3학년,,,
2024 학년도,1학기,대학,물리학과,PHY3501,01,물리캡스톤디자인I(캡스톤디자인),3.0,"화,목 15:00~16:15 [RA406A]",3.0,이기진,0000000020,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,1학기,대학,물리학과,PHY3515,01,전공진로설계Ⅰ,,,,,0000000013,,,,,,,,,,"2,3,4학년",2-4학년,물리학과(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,물리학과,PHY4001,01,고체물리학I,3.0,"화,목 12:00~13:15 [RA408]",3.0,유효빈,0000000054,O,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,물리학과,PHY4003,01,현대광학I,3.0,"화,목 10:30~11:45 [AS412]",3.0,김현정,0000000036,,,,,,,,,,전학년,3-4학년,,,
2024 학년도,1학기,대학,물리학과,PHY4005,01,기초입자이론I,3.0,"화,목 13:30~14:45 [RA406A]",3.0,김원태,0000000035,,,,,,,,,,전학년,4학년,,,
2024 학년도,1학기,대학,물리학과,PHY4201,01,특수연구,3.0,화 16:30~17:45 [R404],1.5,장준익,0000000012,,,,,,,,,,전학년,4학년,,전공학점 인정되지 않음.(총학점 포함됨)/교수님과 함께하는 프로젝트과목,전공학점으로 인정되지 않음.(총학점에는 포함됨)
2024 학년도,1학기,대학,물리학과,PHY4204,01,졸업프로젝트,3.0,화 16:30~17:45 [R404],1.5,장준익,0000000001,,,,,,,,,,전학년,4학년,,전공학점 인정되지 않음.(총학점 포함됨)/교수님과 함께하는 프로젝트과목,전공학점으로 인정되지 않음.(총학점에는 포함됨)
2024 학년도,1학기,대학,물리학과,PHYG001,01,고전물리I,3.0,"월,수 10:30~11:45 [RA310]",3.0,이현철,0000000014,O,,,,,,,,,전학년,4학년,,"대학원초급과목,구PHY5001",학석사연계과목
2024 학년도,1학기,대학,경제학과,ECO2001,02,경제학원론I,3.0,"화,목 12:00~13:15 [GN101]",3.0,김진원,0000000100,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,03,경제학원론I,3.0,"화,목 13:30~14:45 [GN201]",3.0,김홍균,0000000100,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,04,경제학원론I,3.0,"화,목 15:00~16:15 [GN201]",3.0,손성빈,0000000101,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,05,경제학원론I,3.0,"월,수 12:00~13:15 [GN201]",3.0,안태현,0000000100,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2001,06,경제학원론I,3.0,,,허정,0000000316,,,,,,,,,,전학년,1학년,,,[비대면] 사이버 캠퍼스 동영상 녹화 강의
2024 학년도,1학기,대학,경제학과,ECO2001,07,경제학원론I,3.0,"수,금 09:00~10:15 [GN102]",3.0,Iris Haydar Doruk,0000000055,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,01,경제학원론II,3.0,"수,금 09:00~10:15 [GN203]",3.0,김재호,0000000036,O,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,02,경제학원론II,3.0,"화,목 12:00~13:15 [GN201]",3.0,송의영,0000000100,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,03,경제학원론II,3.0,"수,금 13:30~14:45 [GN201]",3.0,김형욱,0000000095,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2002,04,경제학원론II,3.0,월 13:30~16:15 [GN201],3.0,김숙영,0000000089,,,,,,,,,,전학년,1학년,,,
2024 학년도,1학기,대학,경제학과,ECO2003,01,경제수리기초,3.0,월 13:30~16:15 [GN202],3.0,김형욱,0000000100,,,,,,,,,,전학년,1학년,,,"경제학·스타트업·융합S/W·빅데이터사이언스·인공지능연계전공 우선신청/미적분학I, II 수강자 및 07학번이전학생 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2003,02,경제수리기초,3.0,금 10:30~13:15 [GN201],3.0,박경옥,0000000100,,,,,,,,,,전학년,1학년,,,"경제학·스타트업·융합S/W·빅데이터사이언스·인공지능연계전공 우선신청/미적분학I, II 수강자 및 07학번이전학생 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2004,01,경제통계학,3.0,"월,수 12:00~13:15 [GN301]",3.0,주하연,0000000061,O,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2004,02,경제통계학,3.0,"수,금 09:00~10:15 [GN202]",3.0,김인경,0000000060,O,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2004,03,경제통계학,3.0,"화,목 10:30~11:45 [GN201]",3.0,백예인,0000000070,,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,1학기,대학,경제학과,ECO2006,01,미시경제학I,3.0,"수,금 13:30~14:45 [GN202]",3.0,Iris Haydar Doruk,0000000070,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2006,02,미시경제학I,3.0,"수,금 15:00~16:15 [GN202]",3.0,Iris Haydar Doruk,0000000055,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2006,03,미시경제학I,3.0,"화,목 10:30~11:45 [GN304]",3.0,왕규호,0000000029,,,,,,,O,,,"2,3,4학년",2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)","HONORS CLASS: CGPA3.3이상 & 경제학원론 I,II 경제수리기초, 경제통계학 중 3과목에서 B+이상 선수과목 꼭 확인"
2024 학년도,1학기,대학,경제학과,ECO2006,04,미시경제학I,3.0,"월,수 12:00~13:15 [GN102]",3.0,김도영,0000000069,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2007,01,거시경제학I,3.0,"월,수 10:30~11:45 [GN102]",3.0,이윤수,0000000070,O,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2007,02,거시경제학I,3.0,"월,수 16:30~17:45 [GN203]",3.0,정국모,0000000038,O,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2007,03,거시경제학I,3.0,"수,금 15:00~16:15 [GN203]",3.0,곽준희,0000000052,,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,1학기,대학,경제학과,ECO2009,01,계량경제학I,3.0,"화,목 12:00~13:15 [GN301]",3.0,이영훈,0000000078,,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,1학기,대학,경제학과,ECO2009,02,계량경제학I,3.0,"수,금 15:00~16:15 [GN102]",3.0,이한식,0000000051,,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,1학기,대학,경제학과,ECO2009,03,계량경제학I,3.0,"화,목 13:30~14:45 [GN301]",3.0,백예인,0000000068,O,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,1학기,대학,경제학과,ECO2012,01,동태계획법,3.0,"월,수 12:00~13:15 [GN203]",3.0,정국모,0000000019,O,,,,,,,,,"2,3,4학년",2-4학년,,선수과목 : ECO2003(또는 STS2005 또는 STS2006),경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3001,01,산업경제학,3.0,"월,수 16:30~17:45 [GN202]",3.0,주하연,0000000063,,,,,,,,,,"2,3,4학년",3-4학년,,"(구)산업조직론,선수과목:ECO2006,ECO2004(또는MAT3020 또는 MGT2002 또는 MAT2410)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3002,01,노동경제학,3.0,"월,수 10:30~11:45 [GN202]",3.0,안태현,0000000060,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006, ECO2004(또는 MAT3020 또는 MGT2002 또는 MAT2410)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3008,01,금융경제학,3.0,"수,금 15:00~16:15 [GN201]",3.0,남주하,0000000088,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3009,01,공공경제학,3.0,"화,목 10:30~11:45 [GN202]",3.0,김홍균,0000000070,,,,,,,,,,"2,3,4학년",3-4학년,,"(구) 재정학, 선수과목 : ECO2006, ECO2007",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3010,01,국제무역론,3.0,"화,목 15:00~16:15 [GN202]",3.0,허정,0000000090,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3011,01,국제금융론,3.0,"월,수 12:00~13:15 [GN202]",3.0,김윤정,0000000079,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2007 거시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3017,01,국제경제학,3.0,"수,금 13:30~14:45 [GN102]",3.0,곽준희,0000000070,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II","국제무역론과 국제금융론 모두 이수한 학생은 수강불가, 경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)"
2024 학년도,1학기,대학,경제학과,ECO3021,01,경제성장론,3.0,"화,목 10:30~11:45 [GN102]",3.0,송의영,0000000070,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2007, ECO2003(또는 STS2005 또는 STS2006)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3023,01,AI금융(캡스톤디자인),3.0,"수,금 13:30~14:45 [GN304]",3.0,정재식,0000000026,,,,,,,,,,"3,4학년",3-4학년,,"선수과목:ECO2001경제학원론I, ECO2002경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3026,01,교통경제학,3.0,"화,목 09:00~10:15 [GN202]",3.0,김진원,0000000072,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목:ECO2001,ECO2004",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO3027,01,전공진로설계Ⅰ,,,,이진권,0000000009,,,,,,,,,,"2,3,4학년",2-4학년,경제대학(1전공 가능),,제1전공자만 가능
2024 학년도,1학기,대학,경제학과,ECO3027,02,전공진로설계Ⅰ,,,,전성훈,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO3027,03,전공진로설계Ⅰ,,,,남주하,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO3027,04,전공진로설계Ⅰ,,,,김윤정,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO3027,05,전공진로설계Ⅰ,,,,정국모,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO3027,06,전공진로설계Ⅰ,,,,허준영,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO3027,07,전공진로설계Ⅰ,,,,김재호,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO3027,08,전공진로설계Ⅰ,,,,곽준희,0000000000,,,O,,,,,,,,2-4학년,,,
2024 학년도,1학기,대학,경제학과,ECO4005,01,게임이론,3.0,"화,목 13:30~14:45 [GN202]",3.0,왕규호,0000000070,,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4006,01,정보경제학,3.0,"화,목 12:00~13:15 [GN102]",3.0,김도영,0000000070,,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4007,01,경쟁법과산업규제의경제학,3.0,"화,목 16:30~17:45 [GN202]",3.0,전성훈,0000000065,,,,,,,,,,"2,3,4학년",3-4학년,,"(구) 법과 경제, 선수과목 : ECO2006 미시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4008,01,금융정책,3.0,"화,목 15:00~16:15 [GN102]",3.0,허준영,0000000060,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4010,01,국제금융시장,3.0,"화,목 12:00~13:15 [GN202]",3.0,박정수,0000000080,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4022,01,경제학특강5,3.0,"화,목 10:30~11:45 [GN311]",3.0,이강오,0000000015,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II",부제: 인공지능을 위한 수학과 통계. 경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,1학기,대학,경제학과,ECO4032,01,금융시장계량분석(캡스톤디자인),3.0,"수,금 13:30~14:45 [GN203]",3.0,김재호,0000000019,,,,,,,,,,"3,4학년",3-4학년,,선수과목 : ECO2009 계량경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
